cardname,cardq,cardid,cardrarity,cardcondition,card_edition,cardset,cardcode
Junk Barrage,3,79068663,Common,M,Unlimited,The Duelist Genesis,TDGS-EN047
Junk Blader,3,51855378,Common,M,Unlimited,Judgment of the Light,JOTL-EN091
Junk Blader,3,51855378,Common,M,Unlimited,Legendary Collection 5D's,LC5D-EN025
Junk Box,3,37745919,Common,M,Unlimited,Raging Battle,RGBT-EN052
Junk Breaker,3,43436049,Common,M,Unlimited,2018 Mega-Tin Mega Pack,MP18-EN095
Junk Breaker,3,43436049,Common,M,Unlimited,Code of the Duelist,COTD-EN090
Junk Defender,3,68120130,Common,M,Unlimited,Legendary Collection 5D's,LC5D-EN023
Junk Forward,3,56410040,Common,M,Unlimited,Battle Pack 2: War of the Giants: Round 2,BPW2-EN046
Junk Forward,3,56410040,Common,M,Unlimited,Legendary Collection 5D's,LC5D-EN024
Junk Forward,3,56410040,Common,M,Unlimited,Legendary Hero Decks,LEHD-ENC09
Junk Puppet,3,67968069,Common,M,Unlimited,Legendary Duelists: Immortal Destiny,LED5-EN044
Junk Servant,3,78922939,Common,M,Unlimited,Legendary Collection 5D's,LC5D-EN021
Junk Sleep,3,56294501,Common,M,Unlimited,Rise of the Duelist,ROTD-EN080
Junk Sleep,3,56294501,Common,M,Unlimited,2021 Tin of Ancient Battles,MP21-EN156
Junk Synchron,3,63977008,Common,M,Unlimited,5D's Starter Deck 2009,5DS2-EN014
Junk Synchron,3,63977008,Common,M,Unlimited,Starter Deck: Duelist Toolbox,5DS3-EN010
Junk Synchron,3,63977008,Common,M,Unlimited,Duelist Pack 8: Yusei Fudo,DP08-EN001
Junk Synchron,3,63977008,Common,M,Unlimited,Structure Deck: Synchron Extreme,SDSE-EN004
Junk Synchron,3,63977008,Common,M,Unlimited,OTS Tournament Pack 17,OP17-EN015
Junk Synchron,3,63977008,Common,M,Unlimited,5D's 2008 Starter Deck,5DS1-EN011
Junk Warrior,3,60800381,Common,M,Unlimited,5D's Starter Deck 2009,5DS2-EN042
Junk Warrior,3,60800381,Common,M,Unlimited,Structure Deck: Synchron Extreme,SDSE-EN043
Juragedo,3,59546797,Common,M,Unlimited,Legendary Duelists: Rage of Ra,LED7-EN009
Juragedo,3,59546797,Common,M,Unlimited,Structure Deck: Powercode Link,SDPL-EN010
Jurassic World,3,10080320,Common,M,Unlimited,Legendary Collection 4: Joey's World,LCJW-EN163
Jurassic World,3,10080320,Common,M,Unlimited,Structure Deck: Dinosaur's Rage,SD09-EN019
Jurrac Aeolo,3,80727721,Common,M,Unlimited,Duel Terminal 4,DT04-EN027
Jurrac Brachis,3,8594079,Common,M,Unlimited,Duel Terminal 3,DT03-EN015
Jurrac Dino,3,17948378,Common,M,Unlimited,Duel Terminal 4,DT04-EN025
Jurrac Gallim,3,43332022,Common,M,Unlimited,Duel Terminal 4,DT04-EN026
Jurrac Gallim,3,43332022,Common,M,Unlimited,Battle Pack 2: War of the Giants: Round 2,BPW2-EN038
Jurrac Guaiba,3,11012887,Common,M,Unlimited,Duel Terminal 3,DT03-EN068
Jurrac Impact,3,5479217,Common,M,Unlimited,Astral Pack 5,AP05-EN026
Jurrac Impact,3,5479217,Common,M,Unlimited,Cosmo Blazer,CBLZ-EN079
Jurrac Monoloph,3,36717258,Common,M,Unlimited,Duel Terminal 2,DT02-EN067
Jurrac Protops,3,23927545,Common,M,Unlimited,Battle Pack: Epic Dawn,BP01-EN156
Jurrac Protops,3,23927545,Common,M,Unlimited,Battle Pack 3: Monster League,BP03-EN073
Jurrac Protops,3,23927545,Common,M,Unlimited,Duel Terminal 2,DT02-EN065
Jurrac Ptera,3,45711266,Common,M,Unlimited,Duel Terminal 3,DT03-EN013
Jurrac Spinos,3,44689688,Common,M,Unlimited,Speed Duel: Trials of the Kingdom,SBTK-EN023
Jurrac Stauriko,3,48411996,Common,M,Unlimited,Duel Terminal 3,DT03-EN069
Jurrac Tyrannus,3,62701967,Common,M,Unlimited,Speed Duel: Scars of Battle,SBSC-EN018
Just Desserts,3,24068492,Common,M,Unlimited,Starter Deck: Kaiba Evolution,SKE-043
Just Desserts,3,24068492,Common,M,Unlimited,Starter Deck: Kaiba,SDK-040
Just Desserts,3,24068492,Common,M,Unlimited,Starter Deck: Joey,SDJ-042
Justi-Break,3,62271284,Common,M,Unlimited,Cyberdark Impact,CDIP-EN051
Justi-Break,3,62271284,Common,M,Unlimited,Structure Deck: Warriors' Strike,SDWS-EN036
Justice of Prophecy,3,26732909,Common,M,Unlimited,Astral Pack 2,AP02-EN017
Jutte Fighter,3,60410769,Common,M,Unlimited,The Duelist Genesis,TDGS-EN012
KA-2 Des Scissors,3,52768103,Common,M,Unlimited,Ancient Sanctuary,AST-019
KA-2 Des Scissors,3,52768103,Common,M,Unlimited,Dark Revelation Volume 2,DR2-EN131
Kabazauls,3,51934376,Common,M,Unlimited,Dark Revelation Volume 1,DR1-EN002
Kabazauls,3,51934376,Common,M,Unlimited,Speed Duel: Scars of Battle,SBSC-EN017
Kabazauls,3,51934376,Common,M,Unlimited,Structure Deck: Dinosaur's Rage,SD09-EN002
Kabazauls,3,51934376,Common,M,Unlimited,Pharaonic Guardian,PGD-054
Kagemucha Knight,3,19353570,Common,M,Unlimited,Legendary Hero Decks,LEHD-ENC10
Kagemusha of the Six Samurai,3,1498130,Common,M,Unlimited,Storm of Ragnarok,STOR-EN025
Kageningen,3,80600490,Common,M,Unlimited,Legendary Collection 4: Joey's World,LCJW-EN014
Kagetokage,3,94656263,Common,M,Unlimited,OTS Tournament Pack 5,OP05-EN018
Kagetokage,3,94656263,Common,M,Unlimited,Super Starter: V for Victory,YS13-EN016
Kagetokage,3,94656263,Common,M,Unlimited,Star Pack 2013,SP13-EN009
"Kahkki, Guerilla of Dark World",3,25847467,Common,M,Unlimited,Structure Deck: Gates of the Underworld,SDGU-EN007
"Kahkki, Guerilla of Dark World",3,25847467,Common,M,Unlimited,Strike of Neos,STON-EN018
Kai-Den Kendo Spirit,3,71614230,Common,M,Unlimited,Flames of Destruction,FLOD-EN000
Kaibaman,3,34627841,Common,M,Unlimited,Structure Deck: Saga of Blue-Eyes White Dragon,SDBE-EN014
Kaibaman,3,34627841,Common,M,Unlimited,Speed Duel Decks: Duelists of Tomorrow,SS02-ENA09
Kaibaman,3,34627841,Common,M,Unlimited,Legendary Decks II,LDK2-ENK03
Kaibaman,3,34627841,Common,M,Unlimited,Champion Pack 3,CP03-EN014
Kaibaman,3,34627841,Common,M,Unlimited,Legendary Duelists: Season 2,LDS2-EN002
Kaibaman,3,34627841,Common,M,Unlimited,Structure Deck: Dragons Collide,SDDC-EN022
Kaiju Capture Mission,3,81057455,Common,M,Unlimited,2016 Mega-Tin Mega Pack,MP16-EN165
Kaiju Capture Mission,3,81057455,Common,M,Unlimited,Dimension of Chaos,DOCS-EN089
Kairyu-Shin,3,76634149,Common,M,Unlimited,Speed Duel: Trials of the Kingdom,SBTK-EN003
Kaiser Colosseum,0,35059553,Common,M,Unlimited,Dark Revelation Volume 1,DR1-EN086
Kaiser Colosseum,0,35059553,Common,M,Unlimited,Magician's Force,MFC-031
Kaiser Dragon,3,94566432,Common,M,Unlimited,McDonald's Promo Series 2,MDP2-EN011
Kaiser Glider,3,52824910,Common,M,Unlimited,Starter Deck: Saber Force,YS15-ENF04
Kaiser Glider,3,52824910,Common,M,Unlimited,Structure Deck: Seto Kaiba,SDKS-EN010
Kaiser Glider,3,52824910,Common,M,Unlimited,Speed Duel: Battle City Box,SBCB-EN096
Kaiser Glider,3,52824910,Common,M,Unlimited,Structure Deck: Saga of Blue-Eyes White Dragon,SDBE-EN009
Kaiser Sea Horse,3,17444133,Common,M,Unlimited,Structure Deck: Saga of Blue-Eyes White Dragon,SDBE-EN016
Kaiser Sea Horse,3,17444133,Common,M,Unlimited,Dark Beginning 2,DB2-EN115
Kaiser Sea Horse,3,17444133,Common,M,Unlimited,Structure Deck: Rise of the Dragon Lords,SDRL-EN008
Kaiser Sea Horse,3,17444133,Common,M,Unlimited,Starter Deck: Kaiba Reloaded,YSKR-EN016
Kaiser Sea Snake,3,6442944,Common,M,Unlimited,Maximum Crisis,MACR-EN091
Kaiser Sea Snake,3,6442944,Common,M,Unlimited,2018 Mega-Tin Mega Pack,MP18-EN025
"Kalantosa, Mystical Beast of the Forest",3,97317530,Common,M,Unlimited,Legacy of the Valiant,LVAL-EN036
Kaminari Attack,3,9653271,Common,M,Unlimited,OTS Tournament Pack 12,OP12-EN019
Kaminote Blow,3,97570038,Common,M,Unlimited,The Lost Millennium,TLM-EN042
Kaminote Blow,3,97570038,Common,M,Unlimited,Dark Revelation Volume 3,DR3-EN222
Kamionwizard,3,41544074,Common,M,Unlimited,Astral Pack 3,AP03-EN021
"Kamui, Hope of Gusto",3,72439556,Common,M,Unlimited,Duel Terminal 6,DT06-EN080
Kangaroo Champ,3,95789089,Common,M,Unlimited,Dark Revelation Volume 3,DR3-EN136
Kangaroo Champ,3,95789089,Common,M,Unlimited,Flaming Eternity,FET-EN016
Karakuri Anatomy,3,85541675,Common,M,Unlimited,Starstrike Blast,STBL-EN048
"Karakuri Bonze mdl 9763 ""Kunamzan""",3,49296203,Common,M,Unlimited,Ignition Assault,IGAS-EN014
Karakuri Cash Cache,3,80204957,Common,M,Unlimited,Storm of Ragnarok,STOR-EN052
Karakuri Cash Inn,3,3693034,Common,M,Unlimited,Ignition Assault,IGAS-EN073
"Karakuri Gama mdl 4624 ""Shirokunishi""",3,75690317,Common,M,Unlimited,Ignition Assault,IGAS-EN015
Karakuri Gama Oil,3,11699941,Common,M,Unlimited,Ignition Assault,IGAS-EN058
Karakuri Gold Dust,3,16708652,Common,M,Unlimited,Storm of Ragnarok,STOR-EN053
"Karakuri Komachi mdl 224 ""Ninishi""",3,24621460,Common,M,Unlimited,Extreme Victory,EXVC-EN030
"Karakuri Ninja mdl 7749 ""Nanashick""",3,50615578,Common,M,Unlimited,Extreme Victory,EXVC-EN031
"Karakuri Ninja mdl 919 ""Kuick""",3,6276588,Common,M,Unlimited,Storm of Ragnarok,STOR-EN028
"Karakuri Soldier mdl 236 ""Nisamu""",3,3846170,Common,M,Unlimited,Starstrike Blast,STBL-EN019
Karakuri Spider,3,45688586,Common,M,Unlimited,Starstrike Blast,STBL-EN090
"Karakuri Strategist mdl 248 ""Nishipachi""",3,66625883,Common,M,Unlimited,Starstrike Blast,STBL-EN021
Karakuri Trick House,3,33184236,Common,M,Unlimited,Starstrike Blast,STBL-EN071
"Karakuri Watchdog mdl 313 ""Saizan""",3,70271583,Common,M,Unlimited,Storm of Ragnarok,STOR-EN027
Karate Man,3,23289281,Common,M,Unlimited,Starter Deck: Joey,SDJ-013
Karate Man,3,23289281,Common,M,Unlimited,Dark Beginning 1,DB1-EN049
Karate Man,3,23289281,Common,M,Unlimited,Tournament Pack 4,TP4-013
Karbonala Warrior,3,54541900,Common,M,Unlimited,Tournament Pack 3,TP3-015
Karma Cut,3,71587526,Common,M,Unlimited,Structure Deck: The Dark Emperor,SDDE-EN034
Karma Cut,3,71587526,Common,M,Unlimited,Duel Terminal 5,DT05-EN100
Karma of the Destruction Swordsman,3,78348934,Common,M,Unlimited,Breakers of Shadow,BOSH-EN060
Karma of the Destruction Swordsman,3,78348934,Common,M,Unlimited,2016 Mega-Tin Mega Pack,MP16-EN216
Kasha,3,52512994,Common,M,Unlimited,Structure Deck: Zombie Horde,SR07-EN004
Kasha,3,52512994,Common,M,Unlimited,Ra Yellow Mega Pack,RYMP-EN075
"Kayenn, the Master Magma Blacksmith",3,51554871,Common,M,Unlimited,Duel Terminal 5,DT05-EN027
Kazejin,3,62340868,Common,M,Unlimited,Legendary Collection 4: Joey's World,LCJW-EN225
Kazejin,3,62340868,Common,M,Unlimited,Dark Beginning 1,DB1-EN158
Keeper of the Shrine,3,66752837,Common,M,Unlimited,2016 Mega-Tin Mega Pack,MP16-EN064
Keeper of the Shrine,3,66752837,Common,M,Unlimited,Clash of Rebellions,CORE-EN024
Keeper of the Shrine,3,66752837,Common,M,Unlimited,Structure Deck: Rokket Revolt,SDRR-EN019
Keeper of the Shrine,3,66752837,Common,M,Unlimited,Legendary Decks II,LDK2-ENJ22
Keeper of the Shrine,3,66752837,Common,M,Unlimited,Structure Deck: Seto Kaiba,SDKS-EN018
Keeper of the Shrine,3,66752837,Common,M,Unlimited,Structure Deck: Rise of the True Dragons,SR02-EN018
Kelbek,3,54878498,Common,M,Unlimited,Duel Terminal 5,DT05-EN053
Kelbek,3,54878498,Common,M,Unlimited,Dark Revelation Volume 1,DR1-EN240
Kelbek,3,54878498,Common,M,Unlimited,Speed Duel: Battle City Box,SBCB-EN130
Keldo,3,80441106,Common,M,Unlimited,Dark Revelation Volume 1,DR1-EN239
Keldo,3,80441106,Common,M,Unlimited,Speed Duel: Battle City Box,SBCB-EN127
Key Mace,3,1929294,Common,M,Unlimited,Turbo Pack: Booster Four,TU04-EN015
Key Man the Key Warrior,3,23168060,Common,M,Unlimited,Starter Deck: Dawn of the Xyz,YS11-EN009
Key Mouse,3,135598,Common,M,Unlimited,The Shining Darkness,TSHD-EN036
Kidmodo Dragon,3,35629124,Common,M,Unlimited,Legendary Decks II,LDK2-ENK16
Kidmodo Dragon,3,35629124,Common,M,Unlimited,Structure Deck: Rise of the True Dragons,SR02-EN019
Kikinagashi Fucho,3,27240101,Common,M,Unlimited,Rising Rampage,RIRA-EN094
King Beast Barbaros,3,63972571,Common,M,Unlimited,Eternity Code,ETCO-EN030
King of the Feral Imps,3,11398059,Common,M,Unlimited,Lord of the Tachyon Galaxy,LTGY-EN056
King of the Feral Imps,3,11398059,Common,M,Unlimited,2014 Mega-Tin Mega Pack,MP14-EN033
King of the Skull Servants,3,36021814,Common,M,Unlimited,Astral Pack 6,AP06-EN017
King of the Skull Servants,3,36021814,Common,M,Unlimited,The Lost Millennium,TLM-EN032
King of the Skull Servants,3,36021814,Common,M,Unlimited,Turbo Pack: Booster Four,TU04-EN016
King of the Skull Servants,3,36021814,Common,M,Unlimited,Dark Revelation Volume 3,DR3-EN212
King of the Swamp,3,79109599,Common,M,Unlimited,Dark Revelation Volume 2,DR2-EN195
King of the Swamp,3,79109599,Common,M,Unlimited,Legendary Decks II,LDK2-ENK17
King of the Swamp,3,79109599,Common,M,Unlimited,Duel Terminal 4,DT04-EN055
King of the Swamp,3,79109599,Common,M,Unlimited,Legendary Collection 3: Yugi's World,LCYW-EN256
King of Yamimakai,3,69455834,Common,M,Unlimited,Dark Beginning 2,DB2-EN046
King Pyron,3,20438745,Common,M,Unlimited,Tactical Evolution,TAEV-EN026
King Scarlet,3,60433216,Common,M,Unlimited,2017 Mega-Tin Mega Pack,MP17-EN109
King Scarlet,3,60433216,Common,M,Unlimited,The Dark Illusion,TDIL-EN070
King Tiger Wanghu,3,83986578,Common,M,Unlimited,Battle Pack: Epic Dawn,BP01-EN129
King Tiger Wanghu,3,83986578,Common,M,Unlimited,Champion Pack 1,CP01-EN014
King Tiger Wanghu,3,83986578,Common,M,Unlimited,Dark Beginning 2,DB2-EN207
King's Knight,3,64788463,Common,M,Unlimited,Duelist Pack: Battle City,DPBC-EN014
King's Knight,3,64788463,Common,M,Unlimited,King of Games: Yugi's Legendary Decks,YGLD-ENB08
King's Knight,3,64788463,Common,M,Unlimited,Duelist Pack: Yugi,DPYG-EN011
King's Knight,3,64788463,Common,M,Unlimited,King of Games: Yugi's Legendary Decks,YGLD-ENC15
King's Knight,3,64788463,Common,M,Unlimited,Structure Deck: Yugi Muto,SDMY-EN015
Kinka-byo,3,45452224,Common,M,Unlimited,Astral Pack 8,AP08-EN018
Kinka-byo,3,45452224,Common,M,Unlimited,Structure Deck: Cyberse Link,SDCL-EN022
Kiryu,3,84814897,Common,M,Unlimited,Dark Revelation Volume 1,DR1-EN064
Kiryu,3,84814897,Common,M,Unlimited,Magician's Force,MFC-009
Kiseitai,3,4266839,Common,M,Unlimited,Dark Beginning 1,DB1-EN093
Kishido Spirit,3,60519422,Common,M,Unlimited,Dark Revelation Volume 1,DR1-EN093
Kishido Spirit,3,60519422,Common,M,Unlimited,Magician's Force,MFC-038
Knight Day Grepher,3,15767889,Common,M,Unlimited,Shadow Specters,SHSP-EN038
Knight of Armor Dragon,3,75901113,Common,M,Unlimited,Blazing Vortex,BLVO-EN037
Knight's Title,3,87210505,Common,M,Unlimited,Legendary Collection 3: Yugi's World,LCYW-EN072
Koa'ki Meiru Boulder,3,6320631,Common,M,Unlimited,Ancient Prophecy,ANPR-EN018
Koa'ki Meiru Doom,3,80925836,Common,M,Unlimited,Raging Battle,RGBT-EN026
Koa'ki Meiru Drago,3,12435193,Common,M,Unlimited,Turbo Pack: Booster Three,TU03-EN015
Koa'ki Meiru Guardian,3,45041488,Common,M,Unlimited,Raging Battle,RGBT-EN023
Koa'ki Meiru Hydro Barrier,3,31692182,Common,M,Unlimited,Ancient Prophecy,ANPR-EN022
Koa'ki Meiru Initialize!,3,91985515,Common,M,Unlimited,The Shining Darkness,TSHD-EN058
Koa'ki Meiru Sandman,3,49680980,Common,M,Unlimited,The Shining Darkness,TSHD-EN028
Koa'ki Meiru Sea Panther,3,74576482,Common,M,Unlimited,Stardust Overdrive,SOVR-EN027
Koa'ki Meiru War Arms,3,95090813,Common,M,Unlimited,Battle Pack 3: Monster League,BP03-EN061
Koa'ki Ring,3,46089249,Common,M,Unlimited,Starstrike Blast,STBL-EN056
Koalo-Koala,3,7243511,Common,M,Unlimited,Order of Chaos,ORCS-EN094
Koitsu,3,69456283,Common,M,Unlimited,Magician's Force,MFC-080
Koitsu,3,69456283,Common,M,Unlimited,Dark Revelation Volume 1,DR1-EN135
Kojikocy,3,1184620,Common,M,Unlimited,Starter Deck: Kaiba,SDK-009
Kojikocy,3,1184620,Common,M,Unlimited,Dark Beginning 1,DB1-EN147
Kojikocy,3,1184620,Common,M,Unlimited,Starter Deck: Kaiba Evolution,SKE-005
Konohanasakuya,3,57722593,Common,M,Unlimited,Dawn of Majesty,DAMA-EN027
Kotodama,3,19406822,Common,M,Unlimited,Turbo Pack: Booster Seven,TU07-EN014
Kotodama,3,19406822,Common,M,Unlimited,Dark Beginning 1,DB1-EN058
Koumori Dragon,3,67724379,Common,M,Unlimited,Starter Deck: Kaiba,SDK-006
Koumori Dragon,3,67724379,Common,M,Unlimited,Starter Deck: Kaiba Evolution,SKE-003
Kozaky,3,99171160,Common,M,Unlimited,Dark Revelation Volume 2,DR2-EN171
Kozaky,3,99171160,Common,M,Unlimited,Ancient Sanctuary,AST-058
Kozmo Delta Shuttle,3,37679169,Common,M,Unlimited,Breakers of Shadow,BOSH-EN084
Kozmo Lightsword,3,82270047,Common,M,Unlimited,Dimension of Chaos,DOCS-EN086
Kozmoll Wickedwitch,3,93302695,Common,M,Unlimited,Dimension of Chaos,DOCS-EN083
Kozmourning,3,12385638,Common,M,Unlimited,Shining Victories,SHVI-EN086
Krawler Axon,3,15710054,Common,M,Unlimited,Circuit Break,CIBR-EN017
Krawler Dendrite,3,46083111,Common,M,Unlimited,Circuit Break,CIBR-EN021
Krawler Glial,3,51205763,Common,M,Unlimited,Circuit Break,CIBR-EN018
Krawler Ranvier,3,10698416,Common,M,Unlimited,Circuit Break,CIBR-EN020
Krawler Receptor,3,83293307,Common,M,Unlimited,Circuit Break,CIBR-EN019
Krawler Spine,3,88316955,Common,M,Unlimited,Circuit Break,CIBR-EN016
Krebons,3,59575539,Common,M,Unlimited,Duel Terminal 5,DT05-EN062
Krebons,3,59575539,Common,M,Unlimited,High-Speed Riders,HSRD-EN046
Krebons,3,59575539,Common,M,Unlimited,The Duelist Genesis,TDGS-EN018
Kryuel,3,82642348,Common,M,Unlimited,Dark Beginning 2,DB2-EN209
Kryuel,3,82642348,Common,M,Unlimited,Pharaonic Guardian,PGD-006
Kujakujaku,3,24384095,Common,M,Unlimited,Judgment of the Light,JOTL-EN098
Kujakujaku,3,24384095,Common,M,Unlimited,2014 Mega-Tin Mega Pack,MP14-EN124
Kuji-Kiri Curse,3,78543464,Common,M,Unlimited,2021 Tin of Ancient Battles,MP21-EN028
Kumootoko,3,56283725,Common,M,Unlimited,Speed Duel Decks: Ultimate Predators,SS03-ENB06
Kunai with Chain,3,37390589,Common,M,Unlimited,Battle Pack: Epic Dawn,BP01-EN087
Kunai with Chain,3,37390589,Common,M,Unlimited,Speed Duel Decks: Duelists of Tomorrow,SS02-ENB18
Kunai with Chain,3,37390589,Common,M,Unlimited,Battle Pack 2: War of the Giants,BP02-EN198
Kunai with Chain,3,37390589,Common,M,Unlimited,Duel Terminal 5,DT05-EN048
Kunai with Chain,3,37390589,Common,M,Unlimited,Legendary Decks II,LDK2-ENJ36
Kunai with Chain,3,37390589,Common,M,Unlimited,Structure Deck: Saga of Blue-Eyes White Dragon,SDBE-EN035
Kunai with Chain,3,37390589,Common,M,Unlimited,Structure Deck: Warriors' Strike,SDWS-EN033
Kunai with Chain,3,37390589,Common,M,Unlimited,Battle Pack 3: Monster League,BP03-EN210
Kunai with Chain,3,37390589,Common,M,Unlimited,Legendary Collection 4: Joey's World,LCJW-EN081
Kunoichi,3,56514812,Common,M,Unlimited,The Duelist Genesis,TDGS-EN031
Kuribandit,3,16404809,Common,M,Unlimited,Structure Deck: Shaddoll Showdown,SDSH-EN021
Kuribandit,3,16404809,Common,M,Unlimited,Structure Deck: Pendulum Domination,SDPD-EN020
Kuribandit,3,16404809,Common,M,Unlimited,Starter Deck: Link Strike,YS17-EN014
Kuribandit,3,16404809,Common,M,Unlimited,Structure Deck: Lair of Darkness,SR06-EN018
Kuriboh,3,40640057,Common,M,Unlimited,Duelist Pack: Battle City,DPBC-EN015
Kuriboh,3,40640057,Common,M,Unlimited,Speed Duel Decks: Match of the Millennium,SS04-ENA13
Kuriboh,3,40640057,Common,M,Unlimited,King of Games: Yugi's Legendary Decks,YGLD-ENB15
Kuriboh,3,40640057,Common,M,Unlimited,Duelist Pack: Yugi,DPYG-EN005
Kuriboh,3,40640057,Common,M,Unlimited,King of Games: Yugi's Legendary Decks,YGLD-ENC23
Kuriboh,3,40640057,Common,M,Unlimited,Structure Deck: Yugi Muto,SDMY-EN020
Kuriboh,3,40640057,Common,M,Unlimited,Starter Deck: Yugi Reloaded,YSYR-EN008
Kuriboh,3,40640057,Common,M,Unlimited,Starter Deck 2006,YSD-EN013
Kuriboh,3,40640057,Common,M,Unlimited,Duel Terminal - Preview,DTP1-EN007
Kuriboh,3,40640057,Common,M,Unlimited,Dark Legends,DLG1-EN038
Kuriboh,3,40640057,Common,M,Unlimited,Starter Deck: Yugi Evolution,SYE-019
Kuriboh,3,40640057,Common,M,Unlimited,Duel Terminal 1,DT01-EN007
Kuriboh,3,40640057,Common,M,Unlimited,Millennium Pack,MIL1-EN034
Kuriboh,3,40640057,Common,M,Unlimited,King of Games: Yugi's Legendary Decks,YGLD-ENA22
Kuribohrn,3,78355370,Common,M,Unlimited,Structure Deck: Yugi Muto,SDMY-EN005
Kuribon,3,47432275,Common,M,Unlimited,Duel Terminal 3,DT03-EN052
Kuriphoton,3,35112613,Common,M,Unlimited,Legendary Duelists: White Dragon Abyss,LED3-EN043
Kurivolt,3,40817915,Common,M,Unlimited,Star Pack 2013,SP13-EN013
Kurivolt,3,40817915,Common,M,Unlimited,Order of Chaos,ORCS-EN001
Kuro-Obi Karate Spirit,3,77511331,Common,M,Unlimited,2018 Mega-Tin Mega Pack,MP18-EN224
Kuro-Obi Karate Spirit,3,77511331,Common,M,Unlimited,Extreme Force,EXFO-EN081
Kycoo the Ghost Destroyer,3,88240808,Common,M,Unlimited,Battle Pack 2: War of the Giants,BP02-EN011
Kycoo the Ghost Destroyer,3,88240808,Common,M,Unlimited,Speed Duel: Battle City Box,SBCB-EN006
Kycoo the Ghost Destroyer,3,88240808,Common,M,Unlimited,Structure Deck: The Dark Emperor,SDDE-EN007
Kycoo the Ghost Destroyer,3,88240808,Common,M,Unlimited,Turbo Pack: Booster Three,TU03-EN016
Kycoo the Ghost Destroyer,3,88240808,Common,M,Unlimited,Retro Pack 2,RP02-EN040
Kyoutou Waterfront,3,56111151,Common,M,Unlimited,2016 Mega-Tin Mega Pack,MP16-EN100
Kyoutou Waterfront,3,56111151,Common,M,Unlimited,Clash of Rebellions,CORE-EN089
